id,filename,pages,readability,duplicate_of,review_status,document_type,project_fit,candidate_factors,decision,reason
265,国盛多因子系列14：刻画财报信息质量.pdf,24,text,,selected_source,research_report,factor_or_strategy_candidate,effective_tax_rate_volatility;nondepreciating_asset_share,keep,Used in the consolidated implementation or strategy recommendations.
266,国盛多因子系列15：分析师盈利修正后的股价漂移.pdf,24,text,,selected_source,research_report,factor_or_strategy_candidate,analyst_revision_drift_90d,keep,Used in the consolidated implementation or strategy recommendations.
267,国盛多因子系列16：基本面因子的收益分解.pdf,18,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
268,国盛多因子系列17：基于个股信息透明度和久期的分域研究.pdf,27,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
269,国盛多因子系列1：多因子选股体系的思考.pdf,43,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
270,国盛多因子系列2：Alpha因子高维度与非线性问题_基于Lasso的收益预测模型.pdf,21,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
271,国盛多因子系列3：因子空头问题及其“顶端”优化.pdf,25,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
272,国盛多因子系列4：对价值因子的思考和改进.pdf,20,text,,selected_source,research_report,factor_or_strategy_candidate,delevered_sp;delevered_ep;delevered_cfp,keep,Used in the consolidated implementation or strategy recommendations.
273,国盛多因子系列5：使用预测数据改进财报月基本面因子.pdf,23,text,,selected_strategy_source,research_report,strategy_candidate,,strategy_only,"Useful at model, portfolio, execution, or risk layer rather than as an atomic factor."
274,国盛多因子系列6：寻找财务数据中的.pdf,18,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
275,国盛多因子系列7：对成长的分解及多维度寻找成长因子.pdf,20,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
276,国盛多因子系列8：日间量价模型研究.pdf,19,text,,selected_strategy_source,research_report,strategy_candidate,,strategy_only,"Useful at model, portfolio, execution, or risk layer rather than as an atomic factor."
277,国盛多因子系列9：海外市场市值和价值因子演化研究.pdf,22,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
278,国盛量化专题报告：资产配置vs风险配置_打造一个系统化的宏观风险配置框架.pdf,31,text,,screened_reference,book_paper_or_reference,no_direct_increment,,not_selected,"Title, contents, and formula-heavy pages screened; no incremental project factor selected."
279,广发多因子系列1 ：风格因子驱动下的行业选择_超配金融地产.pdf,15,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
280,广发多因子系列10：转融通双刃剑“惑”_基于多因子选股的量化对冲方案分析.pdf,25,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
281,广发多因子系列11：考虑换手率限制的多因子Alpha模型.pdf,23,text,,selected_strategy_source,research_report,strategy_candidate,,strategy_only,"Useful at model, portfolio, execution, or risk layer rather than as an atomic factor."
282,广发多因子系列12：从ICIR角度探讨风格因子的均值回复性.pdf,20,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
283,广发多因子系列13：考虑非线性特征的多因子Alpha策略 .pdf,28,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
284,广发多因子系列14：基于情景分析的多因子Alpha策略.pdf,20,text,,selected_strategy_source,research_report,strategy_candidate,,strategy_only,"Useful at model, portfolio, execution, or risk layer rather than as an atomic factor."
285,广发多因子系列15：宏观事件驱动下的风格轮动.pdf,27,text,,selected_strategy_source,research_report,strategy_candidate,,strategy_only,"Useful at model, portfolio, execution, or risk layer rather than as an atomic factor."
286,广发多因子系列16：基于情景切换的技术选股策略.pdf,18,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
287,广发多因子系列17：行业事件驱动下的风格轮动.pdf,30,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
288,广发多因子系列18：基于风格特征归因的动态因子策略.pdf,20,text,,selected_strategy_source,research_report,strategy_candidate,,strategy_only,"Useful at model, portfolio, execution, or risk layer rather than as an atomic factor."
289,广发多因子系列19：笑看北雁南飞南雁北归.pdf,29,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
290,广发多因子系列20：基于风格回复的多因子动态调仓策略.pdf,32,text,,selected_strategy_source,research_report,strategy_candidate,,strategy_only,"Useful at model, portfolio, execution, or risk layer rather than as an atomic factor."
291,广发多因子系列21：alpha因子何处寻 掘金海量技术指标.pdf,50,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
292,广发多因子系列22：一致预期指标构建及其在因子选股中的应用.pdf,22,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
293,广发多因子系列23：Alpha对冲中的期现交易时差影响分析.pdf,21,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
294,广发多因子系列24：财报因子使用方法新探.pdf,35,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
295,广发多因子系列25：反转因子再优化，更精准把握拐点.pdf,39,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
296,广发多因子系列26：牛股归因下的风格动量策略.pdf,26,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
297,广发多因子系列28：基于因子及事件的智能替换策略.pdf,21,text,,selected_strategy_source,research_report,strategy_candidate,,strategy_only,"Useful at model, portfolio, execution, or risk layer rather than as an atomic factor."
298,广发多因子系列2：风格因子驱动下的行业内量化选股研究.pdf,24,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
299,广发多因子系列30：个股配对思想在因子策略中的应用.pdf,28,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
300,广发多因子系列34：基于多期限的选股策略研究.pdf,26,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
301,广发多因子系列35：宏观视角下的风格轮动探讨.pdf,30,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
302,广发多因子系列36：机器学习多因子动态调仓策略.pdf,30,text,,selected_strategy_source,research_report,strategy_candidate,,strategy_only,"Useful at model, portfolio, execution, or risk layer rather than as an atomic factor."
303,广发多因子系列37：探寻资金流背后的风格轮动规律.pdf,29,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
304,广发多因子系列38：从个股分化看风格轮动.pdf,22,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
305,广发多因子系列39：分析师一致预期下.pdf,19,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
306,广发多因子系列3：估值与动量结合的选股模型.pdf,23,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
307,广发多因子系列40：科技板块量化选股策略研究.pdf,25,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
308,广发多因子系列41：高频价量数据的因子化方法.pdf,39,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
309,广发多因子系列42：海量技术指标掘金Alpha因子.pdf,133,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
310,广发多因子系列43：基于地理关联度因子研究.pdf,32,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
311,广发多因子系列44：再谈地理关联度因子研究.pdf,28,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
312,广发多因子系列45：基于SemiBeta的因子研究.pdf,27,text,,selected_source,research_report,factor_or_strategy_candidate,downside_beta;upside_beta;semibeta_asymmetry,keep,Used in the consolidated implementation or strategy recommendations.
313,广发多因子系列46：股价跳跃因子研究.pdf,18,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
314,广发多因子系列47：再谈SemiBeta因子-高频测算.pdf,26,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
315,广发多因子系列48：高频数据的因子化研究.pdf,25,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
316,广发多因子系列49：基于基金属性的因子选股策略研究分析报.pdf,28,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
317,广发多因子系列4：沪深300成份股的应用分析上.pdf,86,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
318,广发多因子系列50：弹性因子研究-从高频数据说起.pdf,24,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
319,广发多因子系列51：基于深度学习的高频数据因子挖掘.pdf,24,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
320,广发多因子系列5：沪深300成份股的应用分析下.pdf,14,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
321,广发多因子系列6：从宏观角度观察Alpha因子趋势.pdf,37,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
322,广发多因子系列7：大浪淘金Alpha因子何处寻.pdf,39,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
323,"广发多因子系列8：观宏观经济周期,察风格因子轮动.pdf",27,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
324,广发多因子系列9：追踪行业特点捕获行业ALPHA驱动力.pdf,44,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
325,广发深度学习研究报告3：深度学习新进展，Alpha因子再挖掘.pdf,29,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
326,广发深度学习研究报告4：趋势策略的深度学习增强.pdf,24,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
327,广发深度学习研究报告5：风险中性的深度学习选股策略.pdf,23,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
328,广发深度学习研究报告6：深度学习在指数增强策略上的应用.pdf,30,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
329,广发深度学习研究报告7：深度学习框架下高频数据因子挖掘.pdf,24,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
330,广发深度学习研究报告8：基本面因子模型的深度学习增强.pdf,26,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
331,广发高频数据因子研究系列1：基于日内高频数据的短周期选股因子研究.pdf,22,text,,selected_source,research_report,factor_or_strategy_candidate,realized_volatility_short_cycle,keep,Used in the consolidated implementation or strategy recommendations.
332,广发高频数据因子研究系列2：基于日内高频数据的短周期选股因子研究.pdf,19,text,,selected_source,research_report,factor_or_strategy_candidate,idiosyncratic_realized_volatility,keep,Used in the consolidated implementation or strategy recommendations.
333,广发高频数据因子研究系列3：基于个股羊群效应的选股因子研究.pdf,43,text,,selected_source,research_report,factor_or_strategy_candidate,intraday_herding_intensity,keep,Used in the consolidated implementation or strategy recommendations.
334,广发高频数据因子研究系列6：信息不对称理论下的因子研究.pdf,65,text,,selected_source,research_report,factor_or_strategy_candidate,pin_information_asymmetry,keep,Used in the consolidated implementation or strategy recommendations.
335,广发高频数据因子研究系列7：再谈信息不对称理论下的因子研究.pdf,40,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
336,广发高频数据因子研究系列8：日内价量数据因子化研究.pdf,62,text,,selected_source,research_report,factor_or_strategy_candidate,intraday_price_volume_factor_family,keep,Used in the consolidated implementation or strategy recommendations.
337,广发高频数据因子研究系列9：基于股价跳跃模型的因子研究.pdf,34,text,,selected_source,research_report,factor_or_strategy_candidate,jump_variation_share,keep,Used in the consolidated implementation or strategy recommendations.
338,星火多因子专题报告10：如何对Beta因子进行稳健估计？.pdf,15,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
339,星火多因子专题报告11：在下跌中寻找惊喜，业绩超预期与反转因子的融合.pdf,20,text,,selected_source,research_report,factor_or_strategy_candidate,earnings_surprise_reversal_interaction,keep,Used in the consolidated implementation or strategy recommendations.
340,星火多因子专题报告12：从质量到质量增长，挖掘公司基本面改善带来的Alpha.pdf,22,text,,selected_source,research_report,factor_or_strategy_candidate,quality_growth_improvement,keep,Used in the consolidated implementation or strategy recommendations.
341,星火多因子专题报告13：从事件驱动角度看分析师评级上调带来的Alpha.pdf,18,text,,selected_source,research_report,factor_or_strategy_candidate,analyst_rating_upgrade_event,keep,Used in the consolidated implementation or strategy recommendations.
342,星火多因子专题报告14：将事件驱动融入因子选股.pdf,14,text,,selected_strategy_source,research_report,strategy_candidate,,strategy_only,"Useful at model, portfolio, execution, or risk layer rather than as an atomic factor."
343,星火多因子专题报告1：Barra模型初探，A股市场风格解析.pdf,17,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
344,星火多因子专题报告2：Barra模型进阶，多因子模型风险预测.pdf,20,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
345,星火多因子专题报告3：Barra模型深化，纯因子组合构建.pdf,21,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
346,星火多因子专题报告4：基于持仓的基金业绩归因，始于Brinson，归于Barra.pdf,31,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
347,星火多因子专题报告5：源于动量，超越动量，特质动量因子全解析.pdf,32,text,,selected_source,research_report,factor_or_strategy_candidate,idiosyncratic_momentum,keep,Used in the consolidated implementation or strategy recommendations.
348,星火多因子专题报告6：Alpha 因子重构 - 引入协方差矩阵的因子有效性检验.pdf,17,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
349,星火多因子专题报告7：借因子组合之力，优化Alpha因子合成.pdf,13,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
350,星火多因子专题报告8：组合风险控制，协方差矩阵估计方法介绍及比较.pdf,23,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
351,星火多因子专题报告9：博彩偏好还是风险补偿？高频特质偏度因子全解析.pdf,18,text,,selected_source,research_report,factor_or_strategy_candidate,idiosyncratic_realized_skewness,keep,Used in the consolidated implementation or strategy recommendations.
352,海通选股因子系列研究10：基于机构持股信息的PORTABLE_ALPHA策略增强.pdf,16,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
353,海通选股因子系列研究11：LEVEL2行情选股因子初探.pdf,17,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
354,海通选股因子系列研究12：“量”与“价”的结合.pdf,18,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
355,海通选股因子系列研究13：因子大讲坛.pdf,27,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
356,海通选股因子系列研究14：交易行为的波动和股票预期收益.pdf,11,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
357,海通选股因子系列研究15：“博彩型”股票的预期收益.pdf,12,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
358,海通选股因子系列研究16：选股因子空头收益的转化.pdf,16,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
359,海通选股因子系列研究17：选股因子的正交.pdf,14,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
360,海通选股因子系列研究18：价格形态选股因子.pdf,16,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
361,海通选股因子系列研究19：高频因子股票收益分布特征.pdf,19,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
362,"海通选股因子系列研究1：弱者终有逆袭日,强势几无持续时：A股市场的动量反转效应研究.pdf",13,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
363,海通选股因子系列研究20：基于条件期 望的因子择时框架.pdf,18,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
364,海通选股因子系列研究21：分析师一致预期相关因子.pdf,22,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
365,海通选股因子系列研究22：分析师覆盖度与股票预期收益.pdf,16,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
366,海通选股因子系列研究23：历史财务信息对股票收益的预测能力.pdf,15,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
367,海通选股因子系列研究24：拟合优度_波动率调整因子溢价.pdf,17,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
368,海通选股因子系列研究25：高频因子之已实现波动率分解.pdf,17,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
369,海通选股因子系列研究26：因子加权、正交和择时的若干性质.pdf,11,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
370,海通选股因子系列研究27：分位数回归在多因子选股中的应用.pdf,16,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
371,海通选股因子系列研究28：一致预期质量分析.pdf,18,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
372,海通选股因子系列研究29：底层因子降维方法对比.pdf,21,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
373,海通选股因子系列研究2：因子模型的尾部相关性研究.pdf,24,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
374,海通选股因子系列研究30：因子择时模型改进与择时指标库构建.pdf,26,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
375,海通选股因子系列研究32：因子择时在风控模型中的应用.pdf,19,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
376,海通选股因子系列研究33：预期调整类因子的收益特征.pdf,16,image_only,,skipped_unreadable_per_user,scan_or_broken_pdf,not_verified,,skip_ocr,OCR not started or stopped per user instruction; title retained for coverage.
377,海通选股因子系列研究34：宏观经济数据可以用来选股吗.pdf,20,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
378,海通选股因子系列研究35：宏观经济的不确定性在A股中的定价.pdf,18,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
379,海通选股因子系列研究36：哪些宏观经济指标存在选股效应.pdf,18,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
380,海通选股因子系列研究37：A股是否存在异质动量效应.pdf,16,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
381,海通选股因子系列研究39：如何计算盈利指标的趋势.pdf,17,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
382,海通选股因子系列研究3：从Spearman相关系数出发研究因子有效性，Kalman+Filter模型在因子选择中的应用.pdf,14,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
383,海通选股因子系列研究40：预期因子的底层数据处理.pdf,16,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
384,海通选股因子系列研究41：医药行业因子选股研究.pdf,19,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
385,海通选股因子系列研究42：因子失效预警_因子拥挤.pdf,26,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
386,海通选股因子系列研究43：因子拥挤度的改进.pdf,26,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
387,海通选股因子系列研究44：因子拥挤度的扩展.pdf,24,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
388,海通选股因子系列研究45：质量因子.pdf,17,text,,selected_source,research_report,factor_or_strategy_candidate,quality_composite,keep,Used in the consolidated implementation or strategy recommendations.
389,海通选股因子系列研究46：日内分时成交中的玄机.pdf,21,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
390,海通选股因子系列研究47：捕捉投资者的交易意愿.pdf,21,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
391,海通选股因子系列研究48：探索A股的五因子模型.pdf,18,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
392,海通选股因子系列研究49：当下跌遇到托底.pdf,23,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
393,海通选股因子系列研究4：多因子选股模型的有效与失效.pdf,13,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
394,海通选股因子系列研究51：消费板块的因子组合.pdf,18,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
395,海通选股因子系列研究52：基于决策树的因子择时模型.pdf,18,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
396,海通选股因子系列研究53：上市公司股价关系网因子.pdf,20,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
397,海通选股因子系列研究54：资产增长稳定性与资本结构变化.pdf,16,text,,selected_source,research_report,factor_or_strategy_candidate,asset_growth_volatility_8q;capital_structure_change,keep,Used in the consolidated implementation or strategy recommendations.
398,海通选股因子系列研究56：买卖单数据中的Alpha.pdf,20,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
399,海通选股因子系列研究57：基于主动买入行为的选股因子.pdf,24,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
400,海通选股因子系列研究58：知情交易与主买主卖.pdf,21,text,,screened_text,research_report,overlap_or_lower_priority,,not_selected,"Text evidence packet screened; overlaps a selected family/current registry, is model-level, or needs unavailable data."
